lat,lng,fecha,resultado,observaciones,año
-38.007204,-57.6040867,2023-08-01,Asiste Policia y Libera,Hernandarias,2023
-37.980484,-57.5685616,2023-09-01,Asiste Policia y Libera,Primero de Mayo,2023
-38.050205,-57.5816754,2023-09-01,Persecucion Y Detencion,Calabria,2023
-37.993294,-57.5702898,2023-09-01,Asiste Policia y Libera,Falucho,2023
-38.015127,-57.596984,2023-09-01,Persecucion Y Detencion,Brumana,2023
-37.979052,-57.5601646,2023-09-01,Asiste Policia y Libera,Neuquen,2023
-37.954129,-57.6365989,2023-09-01,LPR - Se realiza seguimiento del vehiculo,Pedro Luro,2023
-37.970982,-57.5651146,2023-09-01,No Asiste,Carasa,2023
-37.993096,-57.5503209,2023-09-01,Detencion,Independencia,2023
-37.990344,-57.5693109,2023-09-01,Asiste Policia y Libera,Belgrano,2023
-38.003471,-57.5501622,2023-09-01,Asiste Policia y Libera,Santiago Del Estero,2023
-38.001973,-57.5531637,2023-09-01,Asiste Policia y Libera,Santiago Del Estero,2023
-37.974118,-57.5943871,2023-09-01,Asiste Policia y Libera,Armenia,2023
-38.003634,-57.5588173,2023-09-01,Asiste Policia y Libera,Falucho,2023
-38.004872,-57.5740178,2023-09-01,Asiste Policia y Libera,La Pampa,2023
-37.98953,-57.5955129,2023-09-01,Asiste Policia y Libera,Castelli,2023
-38.006507,-57.6084355,2023-09-01,Asiste Unidad Sanitaria y Traslada,Ruta 88,2023
-37.998513,-57.546153,2023-09-01,Persecucion Y Detencion,Pedro Luro,2023
-38.050205,-57.5816754,2023-09-01,Asiste Policia y Libera,Gianelli,2023
-38.025547,-57.562426,2023-09-01,Asiste Policia y Libera,Corrientes,2023
-38.040599,-57.5771098,2023-09-01,Asiste Policia y Libera,Agote,2023
-38.003471,-57.5501622,2023-09-01,Asiste Policia y Libera,Santiago Del Estero,2023
-37.974118,-57.5943871,2023-09-01,Asiste Policia y Libera,Armenia,2023
-38.01326,-57.5397985,2023-09-01,Asiste Policia y Libera,Gascon,2023
-37.995328,-57.5663126,2023-09-01,Asiste Policia y Libera,Avenida Colon,2023
-37.996101,-57.5556947,2023-09-01,Asiste Policia y Libera,Jujuy,2023
-38.035406,-57.5910995,2023-09-01,Asiste Policia y Libera,Napoles,2023
-37.93989,-57.55714,2023-09-01,Hallazgo Automotor,Anchorena,2023
-37.994994,-57.5533841,2023-09-01,Asiste Policia y Libera,Belgrano,2023
-37.976319,-57.590468,2023-09-01,Se Realiza Seguimiento del Evento,Venticinco de 05,2023
-38.003574,-57.5431804,2023-09-01,Asiste Policia y Libera,Buenos Aires,2023
-37.978019,-57.6005163,2023-09-01,Hallazgo Automotor,Tres Arroyos,2023
-37.985725,-57.6095352,2023-09-01,Asiste Policia y Libera,Suarez,2023
-37.960294,-57.6215874,2023-09-01,Asiste Policia y Libera,Rosario,2023
-38.028269,-57.6038892,2023-09-01,Detencion,De Los Inmigrantes,2023
-38.015697,-57.5614269,2023-09-01,Asiste Policia y Libera,Almafuerte,2023
-37.96601,-57.62177,2023-09-01,Hallazgo Automotor,Bolivar,2023
-38.00039,-57.55621,2023-09-01,Asiste Policia y Libera,Independencia,2023
-37.993294,-57.5702898,2023-09-01,Asiste Policia y Libera,Italia,2023
-37.971416,-57.5865058,2023-09-01,Asiste Policia y Libera,Bolivia,2023
-38.044272,-57.5928084,2023-09-01,Asiste Policia y Libera,Benito Lynch,2023
-37.990442,-57.5623817,2023-09-01,Detencion,Olazabal,2023
-38.006021,-57.5805489,2023-09-01,Asiste Policia y Libera,Misiones,2023
-37.997633,-57.5795038,2023-09-01,Se Realiza Seguimiento del Evento,Francia,2023
-37.981638,-57.5751349,2023-09-01,Secuestro De Vehiculo,Peru,2023
-37.9641,-57.61455,2023-09-01,Asiste Policia y Libera,Portugal,2023
-37.98557,-57.558436,2023-09-01,Detencion,Balcarce,2023
-37.986364,-57.5477995,2023-09-01,Se Realiza Seguimiento del Evento,French,2023
-37.950177,-57.5749993,2023-09-01,Asiste Policia y Libera,Mariani,2023
-38.032577,-57.5876566,2023-09-01,Asiste Policia y Libera,Manso,2023
-37.953402,-57.577638,2023-09-01,Asiste Unidad Sanitaria y No Traslada,Constitucion,2023
-37.996401,-57.6010993,2023-09-01,Asiste Policia y Libera,Tres Arroyos,2023
-38.05266,-57.57156,2023-09-01,Asiste Policia y Libera,Don Orione,2023
-38.029913,-57.5808377,2023-09-01,Persecucion Y Perdida,Azopardo,2023
-38.02715,-57.5810893,2023-09-01,Hallazgo Automotor,Thomas A Edison,2023
-37.998513,-57.546153,2023-10-01,Asiste Policia y Libera,Venticinco de 05,2023
-37.993565,-57.5875485,2023-10-01,Asiste Policia y Libera,Tierra Del Fuego,2023
-37.990442,-57.5623817,2023-10-01,Asiste Policia y Libera,San Juan,2023
-38.044889,-57.5970282,2023-10-01,Asiste Unidad Sanitaria y Traslada,Luis Dellepiane,2023
-37.961815,-57.578702,2023-10-01,Asiste Policia y Libera,Cardiel,2023
-37.99733,-57.58228,2023-10-01,Asiste Unidad Sanitaria y Traslada,Marconi,2023
-38.00929,-57.55202,2023-10-01,Se Realiza Seguimiento del Evento,Garay,2023
-38.01497,-57.5650424,2023-10-01,Hallazgo Automotor,Bartolome Mitre,2023
-37.980427,-57.5822796,2023-10-01,Detencion,Juncal,2023
-38.003361,-57.5529726,2023-10-01,Asiste Policia y Libera,Bartolome Mitre,2023
-37.997898,-57.5612653,2023-10-01,Asiste Policia y Libera,Veinte de Setiembre,2023
-37.990403,-57.5849884,2023-10-01,Asiste Policia y Libera,Gascon,2023
-38.003471,-57.5501622,2023-10-01,Asiste Policia y Libera,Moreno,2023
-38.016492,-57.5827392,2023-10-01,Asiste Policia y Libera,Catorce de 07,2023
-37.98557,-57.558436,2023-10-01,Asiste Policia y Libera,Once de 09,2023
-37.992958,-57.5573939,2023-10-01,Asiste Policia y Libera,Guido,2023
-37.998513,-57.546153,2023-10-01,Asiste Policia y Libera,Cordoba,2023
-38.007212,-57.551756,2023-10-01,Detencion,Alberti,2023
-38.045428,-57.5897238,2023-10-01,Asiste Policia y Libera,Talcahuano,2023
-38.01283,-57.5450599,2023-10-01,Asiste Policia y Libera,Alsina,2023
-37.960294,-57.6215874,2023-10-01,Asiste Policia y Libera,Trinidad Y Tobago,2023
-37.996078,-57.5512087,2023-10-01,Persecucion Y Detencion,La Rioja,2023
-38.02059,-57.6035938,2023-10-01,Asiste Policia y Libera,De La Plaza,2023
-37.990158,-57.6030559,2023-10-01,Asiste Policia y Libera,Roca,2023
-37.979096,-57.5984115,2023-10-01,Asiste Policia y Libera,Alte Brown,2023
-38.026928,-57.562511,2023-10-01,Asiste Policia y Libera,Esteban Echeverria,2023
-37.997962,-57.5542638,2023-10-01,No Asiste,Belgrano,2023
-38.009231,-57.5477932,2023-10-01,Asiste Policia y Libera,Buenos Aires,2023
-37.994994,-57.5533841,2023-10-01,Asiste Policia y Libera,Venticinco de 05,2023
-38.011097,-57.592101,2023-10-01,Asiste Policia y Libera,Brumana,2023
-38.045428,-57.5897238,2023-10-01,Asiste Policia y Libera,Agote,2023
-38.026082,-57.6102046,2023-10-01,Hallazgo Automotor,William Morris,2023
-38.060584,-57.5712209,2023-10-01,No Asiste,Calle 24,2023
-38.011749,-57.5427843,2023-10-01,Asiste Policia y Libera,Alberti,2023
-38.000949,-57.5415961,2023-10-01,Asiste Policia y Libera,Corrientes,2023
-38.000537,-57.5491844,2023-10-01,Asiste Policia y Libera,Belgrano,2023
-37.986859,-57.6061343,2023-10-01,Asiste Policia y Libera,Bahia Blanca,2023
-38.003471,-57.5501622,2023-10-01,Asiste Policia y Libera,San Luis,2023
-38.028269,-57.6038892,2023-10-01,Detencion,De Los Inmigrantes,2023
-38.045428,-57.5897238,2023-10-01,No Asiste,Del Riego,2023
-38.01209,-57.5641472,2023-10-01,Asiste Policia y Libera,Catamarca,2023
-38.023376,-57.6069329,2023-10-01,Asiste Policia y Libera,Puan,2023
-38.023376,-57.6069329,2023-10-01,Asiste Policia y Libera,Puan,2023
-38.001464,-57.542916,2023-10-01,Detencion,Rivadavia,2023
-38.006786,-57.5613468,2023-10-01,Secuestro De Vehiculo,Castelli,2023
-38.02549,-57.5310174,2023-10-01,Asiste Policia y Libera,Rodriguez Pena,2023
-38.015697,-57.5614269,2023-10-01,Secuestro De Vehiculo,Quintana,2023
-37.985725,-57.6095352,2023-10-01,Asiste Policia y Libera,Suarez,2023
-37.978957,-57.5715179,2023-10-01,Asiste Policia y Libera,Chile,2023
-37.991243,-57.5743265,2023-10-01,Asiste Policia y Libera,Moreno,2023
-38.010088,-57.5371577,2023-10-01,Asiste Policia y Libera,Guemes,2023
-38.0189,-57.5711611,2023-10-01,Secuestro De Vehiculo,Solis,2023
-37.99696,-57.54489,2023-10-01,Asiste Policia y Libera,Santa Fe,2023
-38.010088,-57.5371577,2023-10-01,Asiste Policia y Libera,Olavarria,2023
-38.018654,-57.6063838,2023-10-01,Asiste Policia y Libera,soler,2023
-37.976319,-57.590468,2023-10-01,Asiste Policia y Libera,Pedro Luro,2023
-38.010088,-57.5371577,2023-10-01,Asiste Policia y Libera,Guemes,2023
-37.997093,-57.5491867,2023-10-01,Detencion,Hipolito Yrigoyen,2023
-37.998553,-57.5689131,2023-11-01,Asiste Policia y Libera,Gascon,2023
-37.983806,-57.5754804,2023-11-01,Asiste Policia y Libera,Mexico,2023
-37.981392,-57.5443845,2023-11-01,Detencion,Beruti,2023
-38.000949,-57.5415961,2023-11-01,Asiste Policia y Libera,Corrientes,2023
-38.007212,-57.551756,2023-11-01,Hallazgo Automotor,Corrientes,2023
-37.992875,-57.5643311,2023-11-01,Asiste Policia y Libera,Belgrano,2023
-37.99916,-57.5424627,2023-11-01,Asiste Policia y Libera,Corrientes,2023
-37.962936,-57.5853132,2023-11-01,Asiste Policia y Libera,Funes De Millan,2023
-37.996752,-57.5475205,2023-11-01,Detencion,Bartolome Mitre,2023
-38.038801,-57.5449921,2023-11-01,No Asiste,Thomas A Edison,2023
-37.981067,-57.6100177,2023-11-01,Asiste Policia y Libera,Chilabert,2023
-37.998955,-57.5479019,2023-11-01,No Asiste,San Martin,2023
-37.992435,-57.6063614,2023-11-01,Secuestro De Vehiculo,Paula Albarracin,2023
-38.01797,-57.58979,2023-11-01,Hallazgo Automotor,Guanahani,2023
-37.996401,-57.6010993,2023-11-01,Asiste Policia y Libera,De Los Reservistas,2023
-38.009959,-57.5639469,2023-11-01,Asiste Policia y Libera,La Rioja,2023
-37.979914,-57.5877511,2023-11-01,Asiste Policia y Libera,Juan J Paso,2023
-37.976644,-57.5964005,2023-11-01,Asiste Policia y Libera,Grecia,2023
-38.017478,-57.6198932,2023-11-01,Asiste Policia y Libera,Johanes Gutemberg,2023
-37.971686,-57.5996104,2023-11-01,Asiste Policia y Libera,Chilabert,2023
-37.995328,-57.5663126,2023-11-01,Asiste Policia y Libera,San Martin,2023
-37.997962,-57.5542638,2023-11-01,Asiste Policia y Libera,Belgrano,2023
-37.965546,-57.5534873,2023-11-01,Asiste Policia y Libera,Chubut,2023
-37.983852,-57.6022941,2023-11-01,Asiste Policia y Libera,Garay,2023
-37.981485,-57.6003789,2023-11-01,Asiste Policia y Libera,Termas De Rio Hondo,2023
-38.015697,-57.5614269,2023-11-01,Asiste Policia y Libera,Quintana,2023
-38.012391,-57.5503219,2023-11-01,Asiste Policia y Libera,Alvarado,2023
-37.969967,-57.5982223,2023-11-01,Asiste Policia y Libera,Suarez,2023
-37.981392,-57.5443845,2023-11-01,Asiste Policia y Libera,Falkner,2023
-37.983403,-57.607646,2023-11-01,Persecucion Y Perdida,Estado De Israel,2023
-37.998513,-57.546153,2023-11-01,Asiste Policia y Libera,San Luis,2023
-38.024389,-57.5676037,2023-11-01,Asiste Policia y Libera,Gaboto,2023
-38.02922,-57.58346,2023-11-01,Asiste Policia y Libera,Arana Y Goiri,2023
-38.015697,-57.5614269,2023-11-01,Hallazgo Automotor,San Luis,2023
-37.969243,-57.5905714,2023-11-01,Asiste Inspeccion General,Libertad,2023
-37.998955,-57.5479019,2023-11-01,Asiste Policia y Libera,San Martin,2023
-37.99639,-57.55293,2023-11-01,No Asiste,San Martin,2023
-38.00127,-57.5455517,2023-11-01,Detencion,Santa Fe,2023
-38.00127,-57.5455517,2023-11-01,No Asiste,Santa Fe,2023
-37.988055,-57.6028106,2023-11-01,Hallazgo Automotor,Remedios De Escalada,2023
-38.02549,-57.5310174,2023-11-01,Asiste Policia y Libera,Patricio Peralta Ramos,2023
-37.969243,-57.5905714,2023-11-01,Asiste Policia y Libera,Arturo Alio,2023
-38.024803,-57.5547351,2023-11-01,Asiste Policia y Libera,Larrea,2023
-37.997893,-57.5470348,2023-11-01,No Asiste,Venticinco de 05,2023
-37.965546,-57.5534873,2023-11-01,Detencion,Constitucion,2023
-38.028355,-57.5339843,2023-11-01,Asiste Policia y Libera,Saavedra,2023
-38.003574,-57.5431804,2023-11-01,Asiste Policia y Libera,Belgrano,2023
-37.989941,-57.5452102,2023-11-01,Asiste Policia y Libera,Chacabuco,2023
-37.963093,-57.5406799,2023-11-01,Asiste Policia y Libera,Miguel De Unamuno,2023
-37.987956,-57.5491083,2023-12-01,No Asiste,Avenida Independencia,2023
-38.0189,-57.5711611,2023-12-01,Asiste Policia y Libera,Avenida Independencia,2023
-38.056516,-57.6109001,2023-12-01,Asiste Policia y Libera,Chuyantuya Cacique,2023
-38.014813,-57.5767165,2023-12-01,Asiste Policia y Libera,Funes Gregorio,2023
-37.992208,-57.5452828,2023-12-01,Asiste Policia y Libera,Avenida Patricio Peralta Ramos,2023
-37.997898,-57.5612653,2023-12-01,Se Realiza Seguimiento del Evento,Veinte de Setiembre,2023
-38.06181,-57.5594183,2023-12-01,Asiste Policia y Libera,Mosconi Enrique C. General,2023
-38.009231,-57.5477932,2023-12-01,Asiste Policia y Libera,Esteban Gascon,2023
-38.035406,-57.5910995,2023-12-01,Asiste Policia y Libera,Genova,2023
-38.005856,-57.5423229,2023-12-01,Asiste Policia y Libera,Arenales,2023
-37.970982,-57.5651146,2023-12-01,Asiste Policia y Libera,Ricardo Palma,2023
-37.986354,-57.5705099,2023-12-01,No Asiste,Avenida Juan Hector Jara,2023
-38.006956,-57.5871294,2023-12-01,Asiste Policia y Libera,Guillermo Marconi Ingeniero,2023
-38.068855,-57.5734051,2023-12-01,Secuestro De Vehiculo,Newbery J.,2023
-37.997893,-57.5470348,2023-12-01,Detencion,Juan Bautista Alberdi,2023
-37.997093,-57.5491867,2023-12-01,Asiste Policia y Libera,Hipolito Yrigoyen,2023
-38.001973,-57.5531637,2023-12-01,Asiste Policia y Libera,Hipolito Yrigoyen,2023
-38.029913,-57.5808377,2023-12-01,Hallazgo Automotor,Juan Bautista Azopardo,2023
-38.007046,-57.5914089,2023-12-01,Secuestro De Vehiculo,Rotonda Del Lago,2023
-38.032577,-57.5876566,2023-12-01,Asiste Policia y Libera,De La Plaza Fortunato,2023
-37.995449,-57.5478602,2023-12-01,Asiste Policia y Libera,Nueve de Julio,2023
-38.00965,-57.54249,2023-12-01,Detencion,Falucho,2023
-38.036407,-57.5429809,2023-12-01,Asiste Policia y Libera,Vicente Lopez,2023
-37.955461,-57.5736162,2023-12-01,Asiste Policia y Libera,Zuviria Martinez Gustavo,2023
-38.003574,-57.5431804,2023-12-01,Asiste Policia y Libera,Belgrano,2023
-38.008257,-57.5385752,2023-12-01,Asiste Policia y Libera,Olavarria,2023
-38.034049,-57.5928098,2023-12-01,Hallazgo Automotor,Roca 07 Argentino General,2023
-37.970933,-57.6144444,2023-12-01,Asiste Policia y Libera,Canada,2023
-37.981485,-57.6003789,2023-12-01,Asiste Policia y Libera,Alberti Manuel,2023
-38.017509,-57.544613,2023-12-01,Asiste Policia y Libera,San Lorenzo,2023
-37.976644,-57.5964005,2023-12-01,Se Realiza Seguimiento del Evento,Rivadavia,2023
-37.97174,-57.6038747,2023-12-01,Asiste Policia y Libera,Luciano Arrue,2023
-38.048789,-57.5766912,2023-12-01,Detencion,Comunidad Foral De Navarra,2023
-37.959905,-57.5646017,2023-12-01,Asiste Policia y Libera,Ricardo Rojas,2023
-37.996078,-57.5512087,2023-12-01,Hallazgo Automotor,Avenida Pedro Luro,2023
-37.997962,-57.5542638,2023-12-01,Asiste Policia y Libera,Belgrano,2023
-37.9638,-57.5435512,2023-12-01,Asiste Policia y Libera,Pascual Mugaburu,2023
-38.04321,-57.5683519,2023-12-01,Asiste Policia y Libera,Arana Y Goiri,2023
-37.994757,-57.5939323,2023-12-01,Asiste Policia y Libera,Primera Junta,2023
-38.03136,-57.5963607,2023-12-01,Asiste Policia y Libera,Friuli,2023
-37.992208,-57.5452828,2023-12-01,Asiste Policia y Libera,Chacabuco,2023
-38.004888,-57.5541312,2023-12-01,Asiste Policia y Libera,Hipolito Yrigoyen,2023
-38.001464,-57.542916,2023-12-01,Asiste Policia y Libera,Rivadavia,2023
-38.013034,-57.5424318,2023-12-01,Detencion,Rawson,2023
-38.028355,-57.5339843,2023-12-01,Detencion,Matheu Domingo,2023
-38.040703,-57.5423252,2023-12-01,No Asiste,Guardavidas Guillermo Volpe,2023
-38.026717,-57.5351605,2023-12-01,Asiste Policia y Libera,Saavedra Cornelio,2023
-38.003964,-57.5846452,2024-01-01,Detencion,Avellaneda Nicolas,2024
-37.946987,-57.550261,2024-01-01,Asiste Policia y Libera,Caseros,2024
-37.997962,-57.5542638,2024-01-01,Persecucion Y Detencion,La Rioja,2024
-37.951647,-57.5988641,2024-01-01,Asiste Policia y Libera,Eduardo Wilde,2024
-37.976319,-57.590468,2024-01-01,Asiste Policia y Libera,Paula Albarracin,2024
-37.9638,-57.5435512,2024-01-01,Asiste Policia y Libera,Pascual Mugaburu,2024
-38.014816,-57.5721925,2024-01-01,Asiste Policia y Libera,Primera Junta,2024
-38.011749,-57.5427843,2024-01-01,Asiste CPM,Rawson,2024
-37.987956,-57.5491083,2024-01-01,Asiste Policia y Libera,Jujuy,2024
-38.008257,-57.5385752,2024-01-01,Asiste Policia y Libera,Las Heras,2024
-38.016362,-57.5690794,2024-01-01,Asiste Policia y Libera,Laprida,2024
-38.003361,-57.5529726,2024-01-01,Asiste Policia y Libera,Mitre Bartolome,2024
-37.976319,-57.590468,2024-01-01,Asiste Policia y Libera,Estado De Israel,2024
-38.010241,-57.5457799,2024-01-01,No Asiste,Lamadrid,2024
-37.936894,-57.5496941,2024-01-01,Asiste Policia y Libera,Cura Brochero,2024
-38.00127,-57.5455517,2024-01-01,Asiste Policia y Libera,Rondeau,2024
-38.060584,-57.5712209,2024-01-01,Hallazgo Automotor,Tomas Alva Edison,2024
-37.988533,-57.5750912,2024-01-01,Asiste Policia y Libera,Baldomero Fernandez Moreno,2024
-38.004872,-57.5740178,2024-01-01,Asiste Policia y Libera,Rodriguez Peña,2024
-37.997762,-57.601142,2024-01-01,Asiste Policia y Libera,Solis,2024
-38.00126,-57.5569,2024-01-01,Hallazgo Automotor,Brown Almirante,2024
-38.037389,-57.5849601,2024-01-01,Asiste Policia y Libera,Luis Dellepiane,2024
-37.978019,-57.6005163,2024-01-01,Asiste Policia y Libera,Brown Almirante,2024
-38.00127,-57.5455517,2024-01-01,Asiste Policia y Libera,Mitre Bartolome,2024
-37.991077,-57.6081559,2024-01-01,Asiste Policia y Libera,Arturo Alio,2024
-37.981392,-57.5443845,2024-01-01,Asiste Policia y Libera,Avenida Patricio Peralta Ramos,2024
-37.98042,-57.60247,2024-01-01,Asiste Policia y Libera,Esteban Gascon,2024
-38.031497,-57.5545189,2024-01-01,Se Realiza Seguimiento del Evento,San Lorenzo,2024
-38.029913,-57.5808377,2024-01-01,Hallazgo Automotor,Juan Bautista Azopardo,2024
-37.999032,-57.5521837,2024-01-01,Asiste Policia y Libera,La Rioja,2024
-37.995545,-57.5522649,2024-01-01,Asiste Policia y Libera,Avenida Independencia,2024
-38.02715,-57.5810893,2024-01-01,Asiste Policia y Libera,Casildo Villar,2024
-37.981485,-57.6003789,2024-01-01,Persecucion Y Perdida,Rawson,2024
-37.997633,-57.5795038,2024-01-01,Asiste Policia y Libera,Alvarado Rudecindo,2024
-38.032407,-57.5569641,2024-01-01,Asiste Policia y Libera,Cerrito,2024
-37.98228,-57.5784575,2024-01-01,Asiste Policia y Libera,Tres de 02,2024
-38.02715,-57.5810893,2024-01-01,Asiste Policia y Libera,Avenida Vertiz,2024
-38.02715,-57.5810893,2024-01-01,Asiste Policia y Libera,Avenida Vertiz,2024
-37.967634,-57.5495718,2024-01-01,Asiste Policia y Libera,Chubut,2024
-38.006448,-57.5441499,2024-01-01,Asiste Policia y Libera,Arenales,2024
-37.999872,-57.6086476,2024-01-01,Asiste Policia y Libera,Ciudad De San Cayetano,2024
-38.04121,-57.5675736,2024-01-01,Asiste Policia y Libera,Juan Bautista Azopardo,2024
-37.952561,-57.588342,2024-01-01,Asiste Policia y Libera,Eduardo Bradley,2024
-37.991077,-57.6081559,2024-01-01,Asiste Policia y Libera,Carlos Gardel,2024
-38.001664,-57.5941266,2024-01-01,Asiste Policia y Libera,Andres Mac Gaul,2024
-38.033857,-57.5661656,2024-01-01,No Asiste,Los Platanos,2024
-38.016949,-57.5739063,2024-01-01,Secuestro De Vehiculo,Avenida Independencia,2024
-38.00499,-57.54719,2024-01-01,Asiste Policia y Libera,Avenida Colon,2024
-38.024389,-57.5676037,2024-01-01,Asiste Policia y Libera,Gaboto,2024
-38.000392,-57.5562156,2024-01-01,Persecucion Y Perdida,Avenida Independencia,2024
-37.997962,-57.5542638,2024-01-01,Asiste Policia y Libera,Moreno,2024
-38.035406,-57.5910995,2024-01-01,Asiste Policia y Libera,Puan,2024
-38.013278,-57.575201,2024-01-01,Persecucion Y Detencion,Matheu Domingo,2024
-37.969243,-57.5905714,2024-01-01,Asiste Policia y Libera,Arturo Alio,2024
-37.932353,-57.5315803,2024-01-01,Asiste Policia y Libera,Scaglia Lorenzo,2024
-38.005856,-57.5423229,2024-02-01,Detencion,Bolivar,2024
-37.997962,-57.5542638,2024-02-01,No Asiste,Avenida Independencia,2024
-37.965546,-57.5534873,2024-02-01,Asiste Policia y Libera,Carlos Tejedor,2024
-38.014816,-57.5721925,2024-02-01,Asiste Policia y Libera,Salta,2024
-38.010241,-57.5457799,2024-02-01,Asiste Policia y Libera,Alberti Manuel,2024
-37.969243,-57.5905714,2024-02-01,Asiste Policia y Libera,Avenida Libertad,2024
-38.021721,-57.5796599,2024-02-01,No Asiste,Lisandro De La Torre,2024
-37.997633,-57.5795038,2024-02-01,Asiste Policia y Libera,Alvarado Rudecindo,2024
-38.005719,-57.5957701,2024-02-01,Asiste Policia y Libera,Reforma Universitaria,2024
-37.996752,-57.5475205,2024-02-01,Asiste Policia y Libera,Venticinco de 05,2024
-38.010088,-57.5371577,2024-02-01,Asiste Policia y Libera,Falucho,2024
-37.999737,-57.5841185,2024-02-01,Asiste Policia y Libera,Uruguay,2024
-38.048789,-57.5766912,2024-02-01,Asiste Policia y Libera,Marcelo T. De Alvear,2024
-38.023376,-57.6069329,2024-02-01,Detencion,Juan Gutenberg,2024
-38.021462,-57.5323329,2024-02-01,Asiste Policia y Libera,Bernardo De Irigoyen,2024
-37.998955,-57.5479019,2024-02-01,Asiste Policia y Libera,San Martin,2024
